,id,left,top,right,bottom,geometry,x,y,dep,X1,X2,b0,b1,b2,zone
837,838,20.0,3.0,21.0,2.0,"POLYGON ((20 3, 21 3, 21 2, 20 2, 20 3))",37.0,20.0,1.0611736450139062,0.9651007915861303,-0.5142416729521005,1.2260027800968898,0.8948849885428167,2.0,23
838,839,20.0,2.0,21.0,1.0,"POLYGON ((20 2, 21 2, 21 1, 20 1, 20 2))",38.0,20.0,2.1201966959641507,-0.02912706221420665,0.7412757788057718,0.6606397931875043,0.7894601476039518,2.0,23
839,840,20.0,1.0,21.0,0.0,"POLYGON ((20 1, 21 1, 21 0, 20 0, 20 1))",39.0,20.0,3.7146035578755887,-0.08215494525844622,1.8466600579533683,0.07977767872665575,0.7119989743014281,2.0,23
840,841,21.0,40.0,22.0,39.0,"POLYGON ((21 40, 22 40, 22 39, 21 39, 21 40))",0.0,21.0,-1.1837303335878526,-0.2928533806624789,-1.0671933774095825,2.224049707386535,4.348228056219168,2.0,20
841,842,21.0,39.0,22.0,38.0,"POLYGON ((21 39, 22 39, 22 38, 21 38, 21 39))",1.0,21.0,9.073404376551643,1.3580786766300939,0.5738296469656217,2.164742537905397,4.242024150625961,2.0,20
842,843,21.0,38.0,22.0,37.0,"POLYGON ((21 38, 22 38, 22 37, 21 37, 21 38))",2.0,21.0,-5.422590073473464,-1.3251622627488955,-1.0570840271148507,2.1336277577949,4.106704461799087,2.0,20
843,844,21.0,37.0,22.0,36.0,"POLYGON ((21 37, 22 37, 22 36, 21 36, 21 37))",3.0,21.0,-6.222835630080775,-1.370928936350046,-1.47153670795343,2.1272344868731445,3.9440386424715923,2.0,20
844,845,21.0,36.0,22.0,35.0,"POLYGON ((21 36, 22 36, 22 35, 21 35, 21 36))",4.0,21.0,2.3507378485936465,-0.3581588965103146,0.7770270540669554,2.1422410871871405,3.7568726055326507,2.0,20
845,846,21.0,35.0,22.0,34.0,"POLYGON ((21 35, 22 35, 22 34, 21 34, 21 35))",5.0,21.0,1.300849010546659,-0.5724291498403242,0.5786966934248328,2.175090754287561,3.549146878975818,2.0,20
846,847,21.0,34.0,22.0,33.0,"POLYGON ((21 34, 22 34, 22 33, 21 33, 21 34))",6.0,21.0,6.64376406160482,0.5070883542394989,1.3679573604489,2.2213500126022168,3.325849063589943,2.0,20
847,848,21.0,33.0,22.0,32.0,"POLYGON ((21 33, 22 33, 22 32, 21 32, 21 33))",7.0,21.0,-0.8348265728467192,-0.7508667084761282,-0.3938003103771349,2.275123703053614,3.092892025881976,2.0,20
848,849,21.0,32.0,22.0,31.0,"POLYGON ((21 32, 22 32, 22 31, 21 31, 21 32))",8.0,21.0,7.563246526760767,1.9047962032682368,-0.1037029136349435,2.328810778443264,2.856915383519935,2.0,20
849,850,21.0,31.0,22.0,30.0,"POLYGON ((21 31, 22 31, 22 30, 21 30, 21 31))",9.0,21.0,3.855221300380846,-0.05035391978817634,0.8070067201146911,2.373387633424023,2.625014573415525,2.0,20
850,851,21.0,30.0,22.0,29.0,"POLYGON ((21 30, 22 30, 22 29, 21 29, 21 30))",10.0,21.0,-1.5230198730876436,1.0502065895502035,-3.2237063656831997,2.399266954931197,2.40440874059746,2.0,21
851,852,21.0,29.0,22.0,28.0,"POLYGON ((21 29, 22 29, 22 28, 21 28, 21 29))",11.0,21.0,1.7664223056145776,0.013466077137416646,-0.3304316366860209,2.3976323990121755,2.2020652096259017,2.0,21
852,853,21.0,28.0,22.0,27.0,"POLYGON ((21 28, 22 28, 22 27, 21 27, 21 28))",12.0,21.0,1.3554578830806898,0.7931457921890931,-1.3060667746604293,2.362023414767225,2.0243037704366227,2.0,21
853,854,21.0,27.0,22.0,26.0,"POLYGON ((21 27, 22 27, 22 26, 21 26, 21 27))",13.0,21.0,0.7215351740267207,-0.4506142722730437,-0.3613964701035282,2.28986427950548,1.8764078665474708,2.0,21
854,855,21.0,26.0,22.0,25.0,"POLYGON ((21 26, 22 26, 22 25, 21 25, 21 26))",14.0,21.0,0.7088260298220996,-0.6477418538678555,-0.1666441108628269,2.1836113093855993,1.762271576279399,2.0,21
855,856,21.0,25.0,22.0,24.0,"POLYGON ((21 25, 22 25, 22 24, 21 24, 21 25))",15.0,21.0,1.3199063451897344,-1.486908538253776,0.88639453978638,2.051235923027251,1.6841107526029218,2.0,21
856,857,21.0,24.0,22.0,23.0,"POLYGON ((21 24, 22 24, 22 23, 21 23, 21 24))",16.0,21.0,-2.2141085308656665,-0.6274882863044342,-1.5447345688710117,1.9058618758517432,1.6422637545068453,2.0,21
857,858,21.0,23.0,22.0,22.0,"POLYGON ((21 23, 22 23, 22 22, 21 22, 21 23))",17.0,21.0,2.4281649312532254,-0.9547857439899509,1.1124103258011584,1.7645163498650658,1.6351019902016763,2.0,21
858,859,21.0,22.0,22.0,21.0,"POLYGON ((21 22, 22 22, 22 21, 21 21, 21 22))",18.0,21.0,-1.9205573045544617,-1.480504095802686,-0.5552102368632693,1.6461132254779265,1.6590633307057099,2.0,21
859,860,21.0,21.0,22.0,20.0,"POLYGON ((21 21, 22 21, 22 20, 21 20, 21 21))",19.0,21.0,0.4978851537789011,-1.2505792022763282,0.5329779667445474,1.5689350339052002,1.7088128522572381,2.0,21
860,861,21.0,20.0,22.0,19.0,"POLYGON ((21 20, 22 20, 22 19, 21 19, 21 20))",20.0,21.0,2.0987370865819717,0.512819667423454,-0.18040144782708267,1.5479897005627365,1.7775259795578389,2.0,22
861,862,21.0,19.0,22.0,18.0,"POLYGON ((21 19, 22 19, 22 18, 21 18, 21 19))",21.0,21.0,0.4172516289913595,0.12967980853064945,-0.7081328231543258,1.5926656032877293,1.8572796701450796,2.0,22
862,863,21.0,18.0,22.0,17.0,"POLYGON ((21 18, 22 18, 22 17, 21 17, 21 18))",22.0,21.0,-2.9431266327836507,-0.6490855641702887,-1.6946430971213269,1.705079559107389,1.93952857241192,2.0,22
863,864,21.0,17.0,22.0,16.0,"POLYGON ((21 17, 22 17, 22 16, 21 16, 21 17))",23.0,21.0,2.5446878783501,-0.013285878431088638,0.3460302969300635,1.8794067772034604,2.015635838637799,2.0,22
864,865,21.0,16.0,22.0,15.0,"POLYGON ((21 16, 22 16, 22 15, 21 15, 21 16))",24.0,21.0,-0.4362634742050364,-0.556934611409994,-0.6907949055427606,2.1023151712132053,2.077423113287153,2.0,22
865,866,21.0,15.0,22.0,14.0,"POLYGON ((21 15, 22 15, 22 14, 21 14, 21 15))",25.0,21.0,2.1149757308686663,-1.2095175096135142,1.1609719016774873,2.3544291223031,2.1177016243509117,2.0,22
866,867,21.0,14.0,22.0,13.0,"POLYGON ((21 14, 22 14, 22 13, 21 13, 21 14))",26.0,21.0,3.6877577133237587,-0.07921934687292394,0.6219969826157346,2.6125600990851545,2.1307465619936456,2.0,22
867,868,21.0,13.0,22.0,12.0,"POLYGON ((21 13, 22 13, 22 12, 21 12, 21 13))",27.0,21.0,5.715893657428551,0.713565840389376,0.6780260070583249,2.852305300200348,2.1126800889024144,2.0,22
868,869,21.0,12.0,22.0,11.0,"POLYGON ((21 12, 22 12, 22 11, 21 11, 21 12))",28.0,21.0,-1.5787639898384946,-1.5730445647040163,-0.6930640989830239,3.050564002100063,2.0617342106787353,2.0,22
869,870,21.0,11.0,22.0,10.0,"POLYGON ((21 11, 22 11, 22 10, 21 10, 21 11))",29.0,21.0,4.2558676221874645,0.1328831637058472,0.4027025913351294,3.1875699844300844,1.9783729387197975,2.0,22
870,871,21.0,10.0,22.0,9.0,"POLYGON ((21 10, 22 10, 22 9, 21 9, 21 10))",30.0,21.0,4.781302781198771,0.24836984645085214,0.5349244176453961,3.2481788350780842,1.8652631043984964,2.0,23
871,872,21.0,9.0,22.0,8.0,"POLYGON ((21 9, 22 9, 22 8, 21 8, 21 9))",31.0,21.0,0.051823839327440446,-1.6219802477163725,-0.18460608460236747,3.222348501951064,1.7270940859871309,2.0,23
872,873,21.0,8.0,22.0,7.0,"POLYGON ((21 8, 22 8, 22 7, 21 7, 21 8))",32.0,21.0,7.0218473219401005,2.370097487571418,0.09761187565504059,3.1049596139030067,1.5702577536338018,2.0,23
873,874,21.0,7.0,22.0,6.0,"POLYGON ((21 7, 22 7, 22 6, 21 6, 21 7))",33.0,21.0,5.128007698731409,-0.08028472341486304,1.172658767464146,2.8952822841030543,1.4024102657504243,2.0,23
874,875,21.0,6.0,22.0,5.0,"POLYGON ((21 6, 22 6, 22 5, 21 5, 21 6))",34.0,21.0,0.8976590746415258,-0.32363337516614643,-0.6500514032100122,2.5964607725431295,1.2319461528864126,2.0,23
875,876,21.0,5.0,22.0,4.0,"POLYGON ((21 5, 22 5, 22 4, 21 4, 21 5))",35.0,21.0,1.9500578293890747,-0.011630585685438394,-0.12642979048963618,2.2153321499908873,1.0674217067231222,2.0,23
876,877,21.0,4.0,22.0,3.0,"POLYGON ((21 4, 22 4, 22 3, 21 3, 21 4))",36.0,21.0,3.6605734343826737,-0.5266082652503853,1.1903642891839439,1.762728061514014,0.9169685273922403,2.0,23
877,878,21.0,3.0,22.0,2.0,"POLYGON ((21 3, 22 3, 22 2, 21 2, 21 3))",37.0,21.0,0.496181144680776,1.3811607929340934,-0.9229921901317163,1.2541714942630688,0.7877388615773262,2.0,23
878,879,21.0,2.0,22.0,1.0,"POLYGON ((21 2, 22 2, 22 1, 21 1, 21 2))",38.0,21.0,0.37347180800998003,0.7409952443274856,-0.42253135092803235,0.710640054834204,0.6854220171045724,2.0,23
879,880,21.0,1.0,22.0,0.0,"POLYGON ((21 1, 22 1, 22 0, 21 0, 21 1))",39.0,21.0,2.21891374527947,-0.20053622480610758,1.0915582987194437,0.1588994867962743,0.613865844311748,2.0,23
880,881,22.0,40.0,23.0,39.0,"POLYGON ((22 40, 23 40, 23 39, 22 39, 22 40))",0.0,22.0,6.31357564523356,0.7664948988534802,0.46597768963416003,2.0670174913530124,4.324363775375669,2.0,20
881,882,22.0,39.0,23.0,38.0,"POLYGON ((22 39, 23 39, 23 38, 22 38, 22 39))",1.0,22.0,-1.5435110505630587,-0.6006299871527798,-0.4808454505256417,1.949163147023404,4.213881009393198,2.0,20
882,883,22.0,38.0,23.0,37.0,"POLYGON ((22 38, 23 38, 23 37, 22 37, 22 38))",2.0,22.0,0.9585097832748477,-0.811166109163099,1.203552491414033,1.857277188640044,4.0754567416580265,2.0,20
883,884,22.0,37.0,23.0,36.0,"POLYGON ((22 37, 23 37, 23 36, 22 36, 22 37))",3.0,22.0,4.105932894670145,0.12449638104164325,0.9117985970941134,1.7953962433531867,3.9112739908949963,2.0,20
884,885,22.0,36.0,23.0,35.0,"POLYGON ((22 36, 23 36, 23 35, 22 35, 22 36))",4.0,22.0,10.644087604778917,1.709689082892826,1.2549992044314333,1.766367735653568,3.7244909170784304,2.0,20
885,886,22.0,35.0,23.0,34.0,"POLYGON ((22 35, 23 35, 23 34, 22 34, 22 35))",5.0,22.0,5.0214907477783335,0.9789689416969174,-0.09717761545465284,1.7706158981873004,3.519243495639886,2.0,20
886,887,22.0,34.0,23.0,33.0,"POLYGON ((22 34, 23 34, 23 33, 22 33, 22 34))",6.0,22.0,5.237396611309628,1.5677401614014221,-0.8710758812912452,1.8050828789743663,3.3005887214704215,2.0,20
887,888,22.0,33.0,23.0,32.0,"POLYGON ((22 33, 23 33, 23 32, 22 32, 22 33))",7.0,22.0,5.415309339964164,0.8430878549782336,0.48032058007506573,1.8626955911656984,3.0743801768028707,2.0,20
888,889,22.0,32.0,23.0,31.0,"POLYGON ((22 32, 23 32, 23 31, 22 31, 22 32))",8.0,22.0,2.5223591382577766,0.48153036053200227,-0.3905918331442827,1.9325905288828924,2.8470733894095486,2.0,20
889,890,22.0,31.0,23.0,30.0,"POLYGON ((22 31, 23 31, 23 30, 22 30, 22 31))",9.0,22.0,2.5600567421761684,0.11475433666269541,0.12880725194243942,2.001158762142356,2.6254648400305327,2.0,20
890,891,22.0,30.0,23.0,29.0,"POLYGON ((22 30, 23 30, 23 29, 22 29, 22 30))",10.0,22.0,0.8398279096824014,-0.5305383011805123,0.03400744609524182,2.0537925950128573,2.4163751696501063,2.0,21
891,892,22.0,29.0,23.0,28.0,"POLYGON ((22 29, 23 29, 23 28, 22 28, 22 29))",11.0,22.0,-0.09002350399891501,-0.5223083874969526,-0.5021371578447963,2.077062556916161,2.2262934562433534,2.0,21
892,893,22.0,28.0,23.0,27.0,"POLYGON ((22 28, 23 28, 23 27, 22 27, 22 28))",12.0,22.0,3.5950793137897543,0.08079513107866808,0.6838015132281237,2.060957138281753,2.061004751506855,2.0,21
893,894,22.0,27.0,23.0,26.0,"POLYGON ((22 27, 23 27, 23 26, 22 26, 22 27))",13.0,22.0,4.434457998674111,1.1905146304161456,0.07082741244485459,2.0007924655473217,1.9252268302119937,2.0,21
894,895,22.0,26.0,23.0,25.0,"POLYGON ((22 26, 23 26, 23 25, 22 25, 22 26))",14.0,22.0,0.22378296105228812,-0.7340263283232367,-0.1685287859816137,1.8984448683353348,1.8222838659961396,2.0,21
895,896,22.0,25.0,23.0,24.0,"POLYGON ((22 25, 23 25, 23 24, 22 24, 22 25))",15.0,22.0,-0.36580416361031354,0.09470483839384343,-1.147282808592591,1.7626639193767584,1.7538442281836752,2.0,21
896,897,22.0,24.0,23.0,23.0,"POLYGON ((22 24, 23 24, 23 23, 22 23, 22 24))",16.0,22.0,0.3309383593006792,-0.7505232333256621,0.006640632685062803,1.608366954108925,1.719746708518369,2.0,21
897,898,22.0,23.0,23.0,22.0,"POLYGON ((22 23, 23 23, 23 22, 22 22, 22 23))",17.0,22.0,1.6649333909761626,-0.507138611306835,0.5405948537580574,1.454974526977535,1.7179343558015243,2.0,21
898,899,22.0,22.0,23.0,21.0,"POLYGON ((22 22, 23 22, 23 21, 22 21, 22 22))",18.0,22.0,3.292443319672621,0.15776398658021257,0.8466134826000402,1.323995810681578,1.744508044939845,2.0,21
899,900,22.0,21.0,23.0,20.0,"POLYGON ((22 21, 23 21, 23 20, 22 20, 22 21))",19.0,22.0,-1.0937648614500806,-0.3902688479277792,-0.8149261594922518,1.2361920865066995,1.7939034403838292,2.0,21
900,901,22.0,20.0,23.0,19.0,"POLYGON ((22 20, 23 20, 23 19, 22 19, 22 20))",20.0,22.0,-4.051108902819259,-1.9909644465305163,-0.7791270334108129,1.2087179518375417,1.859185780180851,2.0,22
901,902,22.0,19.0,23.0,18.0,"POLYGON ((22 19, 23 19, 23 18, 22 18, 22 19))",21.0,22.0,4.696513878784699,0.49893439377131127,1.2398485241540822,1.2526522368463098,1.932447643752043,2.0,22
902,903,22.0,18.0,23.0,17.0,"POLYGON ((22 18, 23 18, 23 17, 22 17, 22 18))",22.0,22.0,-2.836629409247991,-0.9680625084092298,-1.133333357477365,1.3712798308301601,2.0052863407688113,2.0,22
903,904,22.0,17.0,23.0,16.0,"POLYGON ((22 17, 23 17, 23 16, 22 16, 22 17))",23.0,22.0,1.208807406349881,-0.05299099536482643,-0.12045662660258352,1.559376542524834,2.0693305006792113,2.0,22
904,905,22.0,16.0,23.0,15.0,"POLYGON ((22 16, 23 16, 23 15, 22 15, 22 16))",24.0,22.0,3.193551336599869,1.1291510155427427,-0.5001049519062938,1.8035964078179039,2.116780483472962,2.0,22
905,906,22.0,15.0,23.0,14.0,"POLYGON ((22 15, 23 15, 23 14, 22 14, 22 15))",25.0,22.0,6.044692787848868,1.2317568057287949,0.6618528633797951,2.0838883096848004,2.140924847453295,2.0,22
906,907,22.0,14.0,23.0,13.0,"POLYGON ((22 14, 23 14, 23 13, 22 13, 22 14))",26.0,22.0,4.345261063441367,0.6760241839817893,0.2625821321122175,2.3757065192666724,2.1365955747955425,2.0,22
907,908,22.0,13.0,23.0,12.0,"POLYGON ((22 13, 23 13, 23 12, 22 12, 22 13))",27.0,22.0,3.1556969337139966,-0.30975671491370976,0.5768452461339098,2.6526591311385044,2.1005281188935068,2.0,22
908,909,22.0,12.0,23.0,11.0,"POLYGON ((22 12, 23 12, 23 11, 22 11, 22 12))",28.0,22.0,3.476076387245378,-1.0693235078283494,1.379663609451901,2.889185107745105,2.031598411050975,2.0,22
909,910,22.0,11.0,23.0,10.0,"POLYGON ((22 11, 23 11, 23 10, 22 10, 22 11))",29.0,22.0,3.244690648207941,-0.7243675018621413,0.790253170456435,3.062878073356182,1.9309173347306035,2.0,22
910,911,22.0,10.0,23.0,9.0,"POLYGON ((22 10, 23 10, 23 9, 22 9, 22 10))",30.0,22.0,4.944961278608249,-0.5235690696926151,1.3660675269799456,3.1561789609792292,1.801773234780103,2.0,23
911,912,22.0,9.0,23.0,8.0,"POLYGON ((22 9, 23 9, 23 8, 22 8, 22 9))",31.0,22.0,9.162121441509179,0.8162836190896268,2.329203168268464,3.1573172966222156,1.6494240198665584,2.0,23
912,913,22.0,8.0,23.0,7.0,"POLYGON ((22 8, 23 8, 23 7, 22 7, 22 8))",32.0,22.0,3.490612680855825,-0.45807298601693835,0.5541752297690068,3.0605544794459902,1.4807514933943242,2.0,23
913,914,22.0,7.0,23.0,6.0,"POLYGON ((22 7, 23 7, 23 6, 22 6, 22 7))",33.0,22.0,2.9296949204350486,0.8833466087515028,-0.5439702810359731,2.865927426880402,1.3038008458020622,2.0,23
914,915,22.0,6.0,23.0,5.0,"POLYGON ((22 6, 23 6, 23 5, 22 5, 22 6))",34.0,22.0,-0.3838438719204842,-1.714187958546284,-0.5151577965515298,2.5787677170144105,1.1272369439991385,2.0,23
915,916,22.0,5.0,23.0,4.0,"POLYGON ((22 5, 23 5, 23 4, 22 4, 22 5))",35.0,22.0,4.952625114975431,1.7420229430529643,0.5357262727053687,2.2092565315843826,0.9597554639838506,2.0,23
916,917,22.0,4.0,23.0,3.0,"POLYGON ((22 4, 23 4, 23 3, 22 3, 22 4))",36.0,22.0,1.34804976366997,0.37252340273597917,-0.3628375165112226,1.7721706381236435,0.809490508123845,2.0,23
917,918,22.0,3.0,23.0,2.0,"POLYGON ((22 3, 23 3, 23 2, 22 2, 22 3))",37.0,22.0,-0.3245495790227714,-0.8734285383174465,-0.5072015335506065,1.286807678753467,0.6834608264861426,2.0,23
918,919,22.0,2.0,23.0,1.0,"POLYGON ((22 2, 23 2, 23 1, 22 1, 22 2))",38.0,22.0,3.5605521137025646,0.6904829836893907,1.1891367391109786,0.7769001737432413,0.5870940650432062,2.0,23
919,920,22.0,1.0,23.0,0.0,"POLYGON ((22 1, 23 1, 23 0, 22 0, 22 1))",39.0,22.0,-1.9571350196551,-0.7760171953089081,-0.9104024211550845,0.2701963536737835,0.5238627874178601,2.0,23
920,921,23.0,40.0,24.0,39.0,"POLYGON ((23 40, 24 40, 24 39, 23 39, 23 40))",0.0,23.0,3.8567941980360487,0.05084338930142634,0.8968527319466623,1.8454854663150362,4.279873368347294,2.0,20
921,922,23.0,39.0,24.0,38.0,"POLYGON ((23 39, 24 39, 24 38, 23 38, 23 39))",1.0,23.0,7.035603968910149,-0.08804845770150778,2.8579984865027623,1.686678176739818,4.168967752729959,2.0,20
922,923,23.0,38.0,24.0,37.0,"POLYGON ((23 38, 24 38, 24 37, 23 37, 23 38))",2.0,23.0,3.6536695642032804,0.558814650731331,-0.07848440094386976,1.5577252866924436,4.031592723007794,2.0,20
923,924,23.0,37.0,24.0,36.0,"POLYGON ((23 37, 24 37, 24 36, 23 36, 23 37))",3.0,23.0,-1.0283749330829197,-0.7779044196104713,0.25696152384886917,1.4683617415797525,3.8702180453839965,2.0,20
924,925,23.0,36.0,24.0,35.0,"POLYGON ((23 36, 24 36, 24 35, 23 35, 23 36))",4.0,23.0,3.279096747226068,0.32732339794544274,0.32348211106120645,1.4249070534236754,3.68817346776168,2.0,20
925,926,23.0,35.0,24.0,34.0,"POLYGON ((23 35, 24 35, 24 34, 23 34, 23 35))",5.0,23.0,1.96384751161773,0.2683196631530156,-0.20055949048048913,1.428626968268766,3.489641844757285,2.0,20
926,927,23.0,34.0,24.0,33.0,"POLYGON ((23 34, 24 34, 24 33, 23 33, 23 34))",6.0,23.0,-0.7859003706059839,-0.9440506814407461,0.4177078466983877,1.4747923178396034,3.2795997531798737,2.0,20
927,928,23.0,33.0,24.0,32.0,"POLYGON ((23 33, 24 33, 24 32, 23 32, 23 33))",7.0,23.0,1.3424080333997068,0.054647344821639854,-0.1888647764711442,1.5527146622746688,3.0636973235162293,2.0,20
928,929,23.0,32.0,24.0,31.0,"POLYGON ((23 32, 24 32, 24 31, 23 31, 23 32))",8.0,23.0,6.41688407777208,0.9986174040186218,0.9629554086683461,1.646836739110747,2.848074257347516,2.0,20
929,930,23.0,31.0,24.0,30.0,"POLYGON ((23 31, 24 31, 24 30, 23 30, 23 31))",9.0,23.0,1.9230498689084015,-0.45060846111289465,0.6867584020623024,1.7387406731678903,2.639115132119438,2.0,20
930,931,23.0,30.0,24.0,29.0,"POLYGON ((23 30, 24 30, 24 29, 23 29, 23 30))",10.0,23.0,4.405015540055613,0.7057524906977591,0.4354986709765767,1.8097564988470245,2.443153544595646,2.0,21
931,932,23.0,29.0,24.0,28.0,"POLYGON ((23 29, 24 29, 24 28, 23 28, 23 29))",11.0,23.0,4.943226292698926,1.59050760560098,-0.2524155955129181,1.8437433249094015,2.266140788087244,2.0,21
932,933,23.0,28.0,24.0,27.0,"POLYGON ((23 28, 24 28, 24 27, 23 27, 23 28))",12.0,23.0,-1.5997566943734425,-1.2655886659842914,-0.3773899210000082,1.8295916417727769,2.113299973389142,2.0,21
933,934,23.0,27.0,24.0,26.0,"POLYGON ((23 27, 24 27, 24 26, 23 26, 23 27))",13.0,23.0,2.804156267164098,0.7542615538580616,-0.22948274166360688,1.7630537435924054,1.988790226978998,2.0,21
934,935,23.0,26.0,24.0,25.0,"POLYGON ((23 26, 24 26, 24 25, 23 25, 23 26))",14.0,23.0,1.1970498968301064,0.05538160206151465,-0.27777529022493547,1.6476297797332395,1.8954073851121602,2.0,21
935,936,23.0,25.0,24.0,24.0,"POLYGON ((23 25, 24 25, 24 24, 23 24, 23 25))",15.0,23.0,0.057047231703046875,-0.6192482477024831,-0.15071352764136356,1.4943905525888899,1.8343471617684175,2.0,21
936,937,23.0,24.0,24.0,23.0,"POLYGON ((23 24, 24 24, 24 23, 23 23, 23 24))",16.0,23.0,6.030034692238861,2.0795417066804447,0.4777872583843675,1.3207750861008525,1.8050540065201435,2.0,21
937,938,23.0,23.0,24.0,22.0,"POLYGON ((23 23, 24 23, 24 22, 23 22, 23 23))",17.0,23.0,1.5415010706956331,0.6728828984972614,-0.41085332958965776,1.1485370860464905,1.8051738965890833,2.0,21
938,939,23.0,22.0,24.0,21.0,"POLYGON ((23 22, 24 22, 24 21, 23 21, 23 22))",18.0,23.0,-1.251734615408098,0.4287202130850599,-1.5188369979784664,1.001114537832568,1.8306224403759432,2.0,21
939,940,23.0,21.0,24.0,20.0,"POLYGON ((23 21, 24 21, 24 20, 23 20, 23 21))",19.0,23.0,1.9060544920762061,0.696849613861805,-0.1509153791292495,0.9007546716716615,1.8757714041329234,2.0,21
940,941,23.0,20.0,24.0,19.0,"POLYGON ((23 20, 24 20, 24 19, 23 19, 23 20))",20.0,23.0,5.786592477324682,0.8507964305806224,1.6378119727023257,0.865742849258238,1.9337477491989652,2.0,22
941,942,23.0,19.0,24.0,18.0,"POLYGON ((23 19, 24 19, 24 18, 23 18, 23 19))",21.0,23.0,0.44056659083127214,0.4818829840829673,-0.7148672193366871,0.9080625264258799,1.9968302157627018,2.0,22
942,943,23.0,18.0,24.0,17.0,"POLYGON ((23 18, 24 18, 24 17, 23 17, 23 18))",22.0,23.0,4.595384855390758,0.5613275259910198,1.204509869106738,1.0317592058500553,2.0569201720310772,2.0,22
943,944,23.0,17.0,24.0,16.0,"POLYGON ((23 17, 24 17, 24 16, 23 16, 23 17))",23.0,23.0,0.27868519066354025,-0.02400274585086997,-0.4514814242831923,1.2321991803388155,2.106056591315293,2.0,22
944,945,23.0,16.0,24.0,15.0,"POLYGON ((23 16, 24 16, 24 15, 23 15, 23 16))",24.0,23.0,0.6249465960009553,0.14134085925828815,-0.5867000773131954,1.4963097793282243,2.1369402512770588,2.0,22
945,946,23.0,15.0,24.0,14.0,"POLYGON ((23 15, 24 15, 24 14, 23 14, 23 15))",25.0,23.0,-0.3995697193628174,-0.04476118686204049,-1.0536988008113146,1.8037703548616786,2.143430041244737,2.0,22
946,947,23.0,14.0,24.0,13.0,"POLYGON ((23 14, 24 14, 24 13, 23 13, 23 14))",26.0,23.0,-0.5176409220657507,-0.2742000321973348,-1.0325372826707415,2.1290050256052107,2.120974887088767,2.0,22
947,948,23.0,13.0,24.0,12.0,"POLYGON ((23 13, 24 13, 24 12, 23 12, 23 13))",27.0,23.0,2.7914177665578057,0.051553487189782234,0.12056682992234151,2.443725713866824,2.0669483027215727,2.0,22
948,949,23.0,12.0,24.0,11.0,"POLYGON ((23 12, 24 12, 24 11, 23 11, 23 12))",28.0,23.0,1.3256183131706325,0.40697664835318875,-1.1001250319119782,2.719705117999144,1.9808587599744243,2.0,22
949,950,23.0,11.0,24.0,10.0,"POLYGON ((23 11, 24 11, 24 10, 23 10, 23 11))",29.0,23.0,-0.751371065963248,-1.1656230474190883,-0.7548009555885096,2.9314388713139214,1.8644175155184581,2.0,22
950,951,23.0,10.0,24.0,9.0,"POLYGON ((23 10, 24 10, 24 9, 23 9, 23 10))",30.0,23.0,3.086538133731258,-0.20101592687975603,0.18709343752121213,3.058391257757205,1.7214556301071917,2.0,23
951,952,23.0,9.0,24.0,8.0,"POLYGON ((23 9, 24 9, 24 8, 23 8, 23 9))",31.0,23.0,1.9707336634972386,-0.5750453778723025,-0.11006351766254735,3.0866048005130198,1.5576928989586627,2.0,23
952,953,23.0,8.0,24.0,7.0,"POLYGON ((23 8, 24 8, 24 7, 23 7, 23 8))",32.0,23.0,5.882648251212115,0.40178510462275463,1.159230829430551,3.0095735102526744,1.3803724322211446,2.0,23
953,954,23.0,7.0,24.0,6.0,"POLYGON ((23 7, 24 7, 24 6, 23 6, 23 7))",33.0,23.0,1.9628107226916929,0.8284243336401677,-0.9289344546781642,2.8284055471991376,1.1977848121490422,2.0,23
954,955,23.0,6.0,24.0,5.0,"POLYGON ((23 6, 24 6, 24 5, 23 5, 23 6))",34.0,23.0,3.436203656007325,0.39263021112176333,0.24241121407018257,2.551403220118256,1.018714292529724,2.0,23
955,956,23.0,5.0,24.0,4.0,"POLYGON ((23 5, 24 5, 24 4, 23 4, 23 5))",35.0,23.0,6.427306893520747,2.446375577874163,1.075065421766723,2.1932415326802026,0.8518457002902158,2.0,23
956,957,23.0,4.0,24.0,3.0,"POLYGON ((23 4, 24 4, 24 3, 23 3, 23 4))",36.0,23.0,0.8874644010356378,0.516766311633212,-0.6254324187934103,1.7739190548141521,0.7051740324492279,2.0,23
957,958,23.0,3.0,24.0,2.0,"POLYGON ((23 3, 24 3, 24 2, 23 2, 23 3))",37.0,23.0,0.14572099074792488,0.4129008476139115,-0.7068042759819217,1.3175930582249733,0.5854589204254528,2.0,23
958,959,23.0,2.0,24.0,1.0,"POLYGON ((23 2, 24 2, 24 1, 23 1, 23 2))",38.0,23.0,1.1430245093725124,1.1964210091609635,-0.15191429550752086,0.8513188527297224,0.497763114403577,2.0,23
959,960,23.0,1.0,24.0,0.0,"POLYGON ((23 1, 24 1, 24 0, 23 0, 23 1))",39.0,23.0,0.883619412946753,-0.37296366277223203,0.3230006354278707,0.4036273021964252,0.44510813431922736,2.0,23
960,961,24.0,40.0,25.0,39.0,"POLYGON ((24 40, 25 40, 25 39, 24 39, 24 40))",0.0,24.0,-2.088138639348347,-1.0698807277677482,0.4195007501992094,1.5867105485980764,4.219022336969059,2.0,20
